"transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,Year,Month,Quarter,Day,masked_email,masked_phone,Revenue,Discount_Loss"
"123,387,Kenneth Rocha,110,45000.0,MICROWAVE,Home Appliances,offline,Mumbai,2025-06-30,5,UPI,0.3,KennethRocha@outlook.com,6385183283,successful,2025,June,2,30,Ke*****@outlook.com,63******83,157500.0,67500.0"
"124,592,Timothy Medina,104,8000.0,SHOES,Clothing,offline,Delhi,2026-03-04,3,Card,0.35,Timothy8@gmail.com,7059828501,successful,2026,March,1,4,Ti*****@gmail.com,70******01,15600.0,8400.0"
"125,580,Meredith Walker,107,50000.0,dining table,Furniture,offline,Chennai,2025-10-13,2,Card,0.25,MeredithWalker@yahoo.com,7850497146,successful,2025,October,4,13,Me*****@yahoo.com,78******46,75000.0,25000.0"
"126,17,Duane Hall,101,250000.0,laptop,Electronics,online,Bangalore,2026-02-25,1,Card,0.15,DuaneHall@outlook.com,7467001149,successful,2026,February,1,25,Du*****@outlook.com,74******49,212500.0,37500.0"
"126,17,Duane Hall,101,250000.0,laptop,Electronics,online,Bangalore,2026-02-25,1,Card,0.15,DuaneHall@outlook.com,7467001149,failed,2026,February,1,25,Du*****@outlook.com,74******49,212500.0,37500.0"
"127,115,Linda Graham,101,250000.0,Laptop,Electronics,online,Chennai,2026-03-24,1,UPI,0.4,LindaGraham@gmail.com,8692481568,successful,2026,March,1,24,Li*****@gmail.com,86******68,150000.0,100000.0"
"127,115,Linda Graham,101,250000.0,Laptop,Electronics,online,Chennai,2026-03-24,1,UPI,0.4,LindaGraham@gmail.com,8692481568,failed,2026,March,1,24,Li*****@gmail.com,86******68,150000.0,100000.0"
"128,710,April Moore,101,250000.0,laptop,Electronics,offline,Mumbai,2025-07-22,3,Cash,0.3,AprilMoore@gmail.com,9772271176,successful,2025,July,3,22,Ap*****@gmail.com,97******76,525000.0,225000.0"
"129,150,Donald Bradley,104,8000.0,SHOES,Clothing,offline,Mumbai,2026-01-17,5,Cash,0.4,Donald58@gmail.com,6372599420,successful,2026,January,1,17,Do*****@gmail.com,63******20,24000.0,16000.0"
"130,149,Ashley Mejia,103,1300.0,SHIRT,Clothing,online,Chennai,2025-11-23,1,Card,0.15,AshleyMejia@outlook.com,6877766443,successful,2025,November,4,23,As*****@outlook.com,68******43,1105.0,195.0"
"130,149,Ashley Mejia,103,1300.0,SHIRT,Clothing,online,Chennai,2025-11-23,1,Card,0.15,AshleyMejia@outlook.com,6877766443,failed,2025,November,4,23,As*****@outlook.com,68******43,1105.0,195.0"
"131,274,Joseph Parker,107,50000.0,Dining table,Furniture,online,Bangalore,2026-01-06,1,UPI,0.15,JosephParker@gmail.com,7902179206,successful,2026,January,1,6,Jo*****@gmail.com,79******06,42500.0,7500.0"
"132,173,Joshua Smith,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-06-07,2,UPI,0.4,JoshuaSmith@outlook.com,9374137378,successful,2025,June,2,7,Jo*****@outlook.com,93******78,78000.0,52000.0"
"134,702,Robert Jackson,108,15000.0,Mixer grinder,Home Appliances,online,Delhi,2025-09-30,1,UPI,0.05,RobertJackson@gmail.com,8175096138,successful,2025,September,3,30,Ro*****@gmail.com,81******38,14250.0,750.0"
"135,362,David Wells,101,250000.0,laptop,Electronics,offline,Bangalore,2025-11-25,5,Cash,0.2,DavidWells@yahoo.com,7619729722,successful,2025,November,4,25,Da*****@yahoo.com,76******22,1000000.0,250000.0"
"136,863,Travis Morgan,101,250000.0,LAPTOP,Electronics,online,Bangalore,2025-05-24,1,Card,0.15,Travis41@gmail.com,7182704457,successful,2025,May,2,24,Tr*****@gmail.com,71******57,212500.0,37500.0"
"137,38,Laura Shelton,103,1300.0,shirt,Clothing,online,Bangalore,2026-02-08,4,Card,0.05,LauraShelton@gmail.com,6595077405,successful,2026,February,1,8,La*****@gmail.com,65******05,4940.0,260.0"
"138,432,Charles Nelson,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-02-22,4,NetBanking,0.4,CharlesNelson@yahoo.com,9047961774,successful,2026,February,1,22,Ch*****@yahoo.com,90******74,3120.0,2080.0"
"139,907,Jeffrey Mccall,109,65000.0,REFRIGERATOR,Home Appliances,online,Hyderabad,2026-02-17,4,NetBanking,0.05,Jeffrey63@gmail.com,6709574650,successful,2026,February,1,17,Je*****@gmail.com,67******50,247000.0,13000.0"
"140,400,Brenda Johnson,101,250000.0,Laptop,Electronics,online,Chennai,2025-06-09,4,NetBanking,0.1,BrendaJohnson@yahoo.com,7955488393,successful,2025,June,2,9,Br*****@yahoo.com,79******93,900000.0,100000.0"
"141,180,Chelsea Meyer,103,1300.0,shirt,Clothing,online,Bangalore,2025-11-07,4,Card,0.1,ChelseaMeyer@yahoo.com,6390106560,successful,2025,November,4,7,Ch*****@yahoo.com,63******60,4680.0,520.0"
"142,137,Kathleen Douglas,107,50000.0,Dining table,Furniture,online,Mumbai,2025-09-26,1,Cash,0.15,KathleenDouglas@yahoo.com,8017596544,successful,2025,September,3,26,Ka*****@yahoo.com,80******44,42500.0,7500.0"
"143,313,Mary Lowe,107,50000.0,DINING TABLE,Furniture,offline,Delhi,2026-12-04,3,UPI,0.35,MaryLowe@outlook.com,6672302640,successful,2026,December,4,4,Ma*****@outlook.com,66******40,97500.0,52500.0"
"144,718,Rebecca Mills,103,1300.0,SHIRT,Clothing,online,Delhi,2026-03-21,2,Card,0.1,RebeccaMills@outlook.com,9354411168,successful,2026,March,1,21,Re*****@outlook.com,93******68,2340.0,260.0"
"145,975,Jacqueline Doyle,109,65000.0,REFRIGERATOR,Home Appliances,offline,Hyderabad,2026-01-12,3,Card,0.1,JacquelineDoyle@outlook.com,8114950490,successful,2026,January,1,12,Ja*****@outlook.com,81******90,175500.0,19500.0"
"146,311,Juan Murphy,103,1300.0,SHIRT,Clothing,offline,Bangalore,2025-10-29,2,NetBanking,0.1,JuanMurphy@yahoo.com,7461687160,successful,2025,October,4,29,Ju*****@yahoo.com,74******60,2340.0,260.0"
"147,111,Alyssa Mitchell,107,50000.0,dining table,Furniture,online,Hyderabad,2025-09-08,4,Card,0.35,AlyssaMitchell@gmail.com,9343932386,successful,2025,September,3,8,Al*****@gmail.com,93******86,130000.0,70000.0"
"148,139,Melissa Peterson,104,8000.0,SHOES,Clothing,offline,Mumbai,2025-07-09,3,NetBanking,0.25,MelissaPeterson@outlook.com,8721382133,successful,2025,July,3,9,Me*****@outlook.com,87******33,18000.0,6000.0"
"149,644,John Parrish,102,70000.0,Phone,Electronics,offline,Delhi,2026-04-04,4,Card,0.2,JohnParrish@gmail.com,7075517481,successful,2026,April,2,4,Jo*****@gmail.com,70******81,224000.0,56000.0"
"150,917,Alexandria Marks,105,45000.0,tv,Electronics,online,Hyderabad,2025-04-11,2,Cash,0.4,AlexandriaMarks@gmail.com,8815523519,successful,2025,April,2,11,Al*****@gmail.com,88******19,54000.0,36000.0"
"151,294,Jared Moreno,101,250000.0,LAPTOP,Electronics,online,Hyderabad,2026-04-01,1,NetBanking,0.4,Jared21@gmail.com,6639377809,successful,2026,April,2,1,Ja*****@gmail.com,66******09,150000.0,100000.0"
"152,171,Michael Church,105,45000.0,TV,Electronics,online,Hyderabad,2025-06-26,1,NetBanking,0.3,Michael61@gmail.com,8675254681,successful,2025,June,2,26,Mi*****@gmail.com,86******81,31499.999999999996,13500.0"
"153,1,Karen Pollard,108,15000.0,Mixer grinder,Home Appliances,offline,Hyderabad,2026-04-10,3,NetBanking,0.15,KarenPollard@yahoo.com,7148256363,successful,2026,April,2,10,Ka*****@yahoo.com,71******63,38250.0,6750.0"
"154,835,Juan Watkins,102,70000.0,PHONE,Electronics,online,Delhi,2026-01-31,4,UPI,0.3,JuanWatkins@outlook.com,7972862580,successful,2026,January,1,31,Ju*****@outlook.com,79******80,196000.0,84000.0"
"155,363,Leonard Travis,105,45000.0,TV,Electronics,online,Delhi,2025-06-07,3,Card,0.1,LeonardTravis@gmail.com,9034700472,successful,2025,June,2,7,Le*****@gmail.com,90******72,121500.0,13500.0"
"156,334,Brenda Gonzales,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-11,5,Card,0.3,BrendaGonzales@gmail.com,9034621783,successful,2025,May,2,11,Br*****@gmail.com,90******83,227500.0,97500.0"
"157,39,Megan Jones,102,70000.0,Phone,Electronics,online,Hyderabad,2026-01-03,1,UPI,0.25,MeganJones@gmail.com,7279430686,successful,2026,January,1,3,Me*****@gmail.com,72******86,52500.0,17500.0"
"158,892,Logan Hayes,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-02-17,4,Card,0.15,LoganHayes@yahoo.com,6461520803,successful,2026,February,1,17,Lo*****@yahoo.com,64******03,153000.0,27000.0"
"159,570,Donald Carter,103,1300.0,SHIRT,Clothing,offline,Chennai,2025-05-08,1,Cash,0.2,Donald21@gmail.com,7944230219,successful,2025,May,2,8,Do*****@gmail.com,79******19,1040.0,260.0"
"160,152,Levi Leon,109,65000.0,refrigerator,Home Appliances,online,Chennai,2025-06-06,3,Cash,0.15,Levi30@gmail.com,6634513306,successful,2025,June,2,6,Le*****@gmail.com,66******06,165750.0,29250.0"
"161,944,Julie Rodriguez,104,8000.0,shoes,Clothing,offline,Delhi,2025-08-29,3,Cash,0.1,JulieRodriguez@yahoo.com,7402770779,successful,2025,August,3,29,Ju*****@yahoo.com,74******79,21600.0,2400.0"
"162,197,Gabriel Mills,103,1300.0,shirt,Clothing,online,Mumbai,2025-11-15,5,NetBanking,0.25,GabrielMills@gmail.com,8457234137,successful,2025,November,4,15,Ga*****@gmail.com,84******37,4875.0,1625.0"
"163,256,Nicole Williams,104,8000.0,SHOES,Clothing,offline,Chennai,2025-10-08,2,NetBanking,0.15,Nicole72@gmail.com,9261161732,successful,2025,October,4,8,Ni*****@gmail.com,92******32,13600.0,2400.0"
"164,993,Julie Wade,109,65000.0,refrigerator,Home Appliances,online,Bangalore,2025-04-21,2,Card,0.2,JulieWade@outlook.com,7427719325,successful,2025,April,2,21,Ju*****@outlook.com,74******25,104000.0,26000.0"
"165,525,Laura Barajas,106,80000.0,sofa,Furniture,offline,Bangalore,2025-08-09,1,Cash,0.05,Laura14@gmail.com,8564041400,successful,2025,August,3,9,La*****@gmail.com,85******00,76000.0,4000.0"
"166,976,Paula Rogers,101,250000.0,LAPTOP,Electronics,offline,Chennai,2025-11-13,5,UPI,0.25,Paula39@gmail.com,8769251725,successful,2025,November,4,13,Pa*****@gmail.com,87******25,937500.0,312500.0"
"167,820,Mary Goodwin,103,1300.0,Shirt,Clothing,online,Delhi,2026-03-09,3,Card,0.2,MaryGoodwin@yahoo.com,8576869201,successful,2026,March,1,9,Ma*****@yahoo.com,85******01,3120.0,780.0"
"168,92,Kelly Chang,101,250000.0,LAPTOP,Electronics,offline,Chennai,2025-06-03,5,Card,0.25,KellyChang@yahoo.com,9459399379,successful,2025,June,2,3,Ke*****@yahoo.com,94******79,937500.0,312500.0"
"169,721,Robert Villa,102,70000.0,phone,Electronics,online,Mumbai,2025-10-31,5,Cash,0.35,RobertVilla@yahoo.com,8265101453,successful,2025,October,4,31,Ro*****@yahoo.com,82******53,227500.0,122499.99999999999"
"170,893,Taylor Walton,110,45000.0,MICROWAVE,Home Appliances,online,Delhi,2025-04-29,4,UPI,0.2,TaylorWalton@outlook.com,7181735386,successful,2025,April,2,29,Ta*****@outlook.com,71******86,144000.0,36000.0"
"171,871,Joel Hall,102,70000.0,Phone,Electronics,online,Chennai,2026-01-20,3,UPI,0.2,Joel21@gmail.com,8984815629,successful,2026,January,1,20,Jo*****@gmail.com,89******29,168000.0,42000.0"
"172,5,Kathleen Olson,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-04-16,5,Cash,0.3,KathleenOlson@gmail.com,6401699805,successful,2025,April,2,16,Ka*****@gmail.com,64******05,4550.0,1950.0"
"173,368,Emily Scott,107,50000.0,dining table,Furniture,offline,Mumbai,2026-02-20,4,Card,0.3,EmilyScott@yahoo.com,9116589634,successful,2026,February,1,20,Em*****@yahoo.com,91******34,140000.0,60000.0"
"174,97,Joseph Nolan,105,45000.0,tv,Electronics,online,Bangalore,2025-10-09,2,NetBanking,0.4,JosephNolan@outlook.com,9572183593,successful,2025,October,4,9,Jo*****@outlook.com,95******93,54000.0,36000.0"
"175,22,James Walters,110,45000.0,microwave,Home Appliances,online,Chennai,2025-09-13,5,Cash,0.05,James10@gmail.com,6590464842,successful,2025,September,3,13,Ja*****@gmail.com,65******42,213750.0,11250.0"
"176,260,Cynthia Fields,107,50000.0,DINING TABLE,Furniture,offline,Chennai,2025-09-20,5,Cash,0.4,CynthiaFields@gmail.com,6824635111,successful,2025,September,3,20,Cy*****@gmail.com,68******11,150000.0,100000.0"
"177,164,Shawn Stewart,107,50000.0,Dining table,Furniture,online,Chennai,2025-09-04,4,Card,0.05,ShawnStewart@gmail.com,7161144854,successful,2025,September,3,4,Sh*****@gmail.com,71******54,190000.0,10000.0"
"177,164,Shawn Stewart,107,50000.0,Dining table,Furniture,online,Chennai,2025-09-04,4,Card,0.05,ShawnStewart@gmail.com,7161144854,failed,2025,September,3,4,Sh*****@gmail.com,71******54,190000.0,10000.0"
"178,288,Darren Parker,102,70000.0,PHONE,Electronics,online,Hyderabad,2025-08-07,4,NetBanking,0.35,DarrenParker@outlook.com,7734023569,successful,2025,August,3,7,Da*****@outlook.com,77******69,182000.0,98000.0"
"179,565,Craig Moore,105,45000.0,Tv,Electronics,offline,Mumbai,2025-08-08,3,Cash,0.2,CraigMoore@gmail.com,9983242911,successful,2025,August,3,8,Cr*****@gmail.com,99******11,108000.0,27000.0"
"180,500,Katelyn Garza,108,15000.0,mixer grinder,Home Appliances,offline,Bangalore,2025-12-23,5,Cash,0.1,KatelynGarza@yahoo.com,6200950083,successful,2025,December,4,23,Ka*****@yahoo.com,62******83,67500.0,7500.0"
"181,693,Joseph Maldonado,108,15000.0,mixer grinder,Home Appliances,online,Delhi,2025-11-27,4,Card,0.4,JosephMaldonado@yahoo.com,8013495157,successful,2025,November,4,27,Jo*****@yahoo.com,80******57,36000.0,24000.0"
"182,749,Linda Lara,109,65000.0,refrigerator,Home Appliances,online,Mumbai,2025-04-21,4,Cash,0.1,LindaLara@outlook.com,7476164201,successful,2025,April,2,21,Li*****@outlook.com,74******01,234000.0,26000.0"
"183,348,James Nash,101,250000.0,Laptop,Electronics,online,Chennai,2025-08-27,5,Cash,0.25,James62@gmail.com,7753726437,successful,2025,August,3,27,Ja*****@gmail.com,77******37,937500.0,312500.0"
"184,380,Matthew Douglas,102,70000.0,PHONE,Electronics,online,Hyderabad,2026-02-17,3,Cash,0.3,Matthew80@gmail.com,8301990893,successful,2026,February,1,17,Ma*****@gmail.com,83******93,147000.0,63000.0"
"185,672,Austin Perez,106,80000.0,SOFA,Furniture,online,Delhi,2025-04-27,2,NetBanking,0.4,Austin35@gmail.com,6030034218,successful,2025,April,2,27,Au*****@gmail.com,60******18,96000.0,64000.0"
"186,545,Paul Howell,110,45000.0,microwave,Home Appliances,offline,Hyderabad,2026-03-07,1,UPI,0.3,PaulHowell@gmail.com,8897700103,successful,2026,March,1,7,Pa*****@gmail.com,88******03,31499.999999999996,13500.0"
"187,996,Barbara Morris,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-03-18,3,UPI,0.2,Barbara54@gmail.com,8799907956,successful,2026,March,1,18,Ba*****@gmail.com,87******56,600000.0,150000.0"
"188,200,Miguel Proctor,101,250000.0,Laptop,Electronics,offline,Delhi,2025-11-28,2,Cash,0.3,MiguelProctor@gmail.com,8148175835,successful,2025,November,4,28,Mi*****@gmail.com,81******35,350000.0,150000.0"
"189,585,Clifford Hayes,102,70000.0,phone,Electronics,offline,Delhi,2025-06-29,4,NetBanking,0.25,CliffordHayes@gmail.com,6579201942,successful,2025,June,2,29,Cl*****@gmail.com,65******42,210000.0,70000.0"
"190,843,Chelsea Hester,102,70000.0,phone,Electronics,online,Bangalore,2025-10-07,3,NetBanking,0.4,ChelseaHester@gmail.com,8104088861,successful,2025,October,4,7,Ch*****@gmail.com,81******61,126000.0,84000.0"
"191,552,Anthony Cox,107,50000.0,DINING TABLE,Furniture,offline,Hyderabad,2025-04-26,2,NetBanking,0.15,AnthonyCox@gmail.com,7725127392,successful,2025,April,2,26,An*****@gmail.com,77******92,85000.0,15000.0"
"192,744,Ashley Hull,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-03-07,2,NetBanking,0.05,AshleyHull@outlook.com,6712629482,successful,2026,March,1,7,As*****@outlook.com,67******82,123500.0,6500.0"
"193,243,Christian Martin,101,250000.0,LAPTOP,Electronics,offline,Delhi,2025-07-10,2,Card,0.1,ChristianMartin@yahoo.com,6377411962,successful,2025,July,3,10,Ch*****@yahoo.com,63******62,450000.0,50000.0"
"194,56,Joshua Li,103,1300.0,shirt,Clothing,offline,Bangalore,2025-10-26,5,UPI,0.3,Joshua89@gmail.com,7095086990,successful,2025,October,4,26,Jo*****@gmail.com,70******90,4550.0,1950.0"
"195,511,Eric Johnson,102,70000.0,PHONE,Electronics,online,Hyderabad,2026-12-02,5,Cash,0.1,Eric54@gmail.com,8586566834,successful,2026,December,4,2,Er*****@gmail.com,85******34,315000.0,35000.0"
"196,248,Anthony Henry,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-10-31,5,NetBanking,0.25,AnthonyHenry@yahoo.com,7055017330,successful,2025,October,4,31,An*****@yahoo.com,70******30,243750.0,81250.0"
"197,344,Brian Wells,101,250000.0,laptop,Electronics,online,Chennai,2025-05-29,1,NetBanking,0.2,Brian46@gmail.com,8434229708,successful,2025,May,2,29,Br*****@gmail.com,84******08,200000.0,50000.0"
"198,263,Joshua Anderson,108,15000.0,MIXER GRINDER,Home Appliances,offline,Hyderabad,2026-02-20,2,NetBanking,0.25,JoshuaAnderson@outlook.com,7991578142,successful,2026,February,1,20,Jo*****@outlook.com,79******42,22500.0,7500.0"
"199,628,Kelly Turner,102,70000.0,Phone,Electronics,offline,Chennai,2025-09-12,3,UPI,0.15,KellyTurner@gmail.com,8102485626,successful,2025,September,3,12,Ke*****@gmail.com,81******26,178500.0,31500.0"
"200,76,Cindy Lewis,105,45000.0,tv,Electronics,offline,Chennai,2025-04-27,1,Cash,0.4,CindyLewis@outlook.com,6646839866,successful,2025,April,2,27,Ci*****@outlook.com,66******66,27000.0,18000.0"
"200,76,Cindy Lewis,105,45000.0,tv,Electronics,offline,Chennai,2025-04-27,1,Cash,0.4,CindyLewis@outlook.com,6646839866,failed,2025,April,2,27,Ci*****@outlook.com,66******66,27000.0,18000.0"
"201,951,Richard Miller,103,1300.0,SHIRT,Clothing,offline,Mumbai,2025-12-16,3,Card,0.25,RichardMiller@yahoo.com,7109726379,successful,2025,December,4,16,Ri*****@yahoo.com,71******79,2925.0,975.0"
"202,362,David Wells,108,15000.0,MIXER GRINDER,Home Appliances,offline,Bangalore,2025-05-05,5,Cash,0.05,DavidWells@yahoo.com,7619729722,successful,2025,May,2,5,Da*****@yahoo.com,76******22,71250.0,3750.0"
"203,929,Charles Key,103,1300.0,SHIRT,Clothing,offline,Delhi,2025-07-26,1,Cash,0.35,Charles2@gmail.com,7319365346,successful,2025,July,3,26,Ch*****@gmail.com,73******46,845.0,454.99999999999994"
"203,929,Charles Key,103,1300.0,SHIRT,Clothing,offline,Delhi,2025-07-26,1,Cash,0.35,Charles2@gmail.com,7319365346,failed,2025,July,3,26,Ch*****@gmail.com,73******46,845.0,454.99999999999994"
"204,988,John Thomas,107,50000.0,DINING TABLE,Furniture,online,Delhi,2025-09-27,4,NetBanking,0.2,John19@gmail.com,9168109139,successful,2025,September,3,27,Jo*****@gmail.com,91******39,160000.0,40000.0"
"205,288,Darren Parker,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-06,3,NetBanking,0.25,DarrenParker@outlook.com,7734023569,successful,2025,August,3,6,Da*****@outlook.com,77******69,18000.0,6000.0"
"206,258,Larry Taylor,106,80000.0,sofa,Furniture,offline,Chennai,2025-11-24,5,UPI,0.2,LarryTaylor@yahoo.com,9823327795,successful,2025,November,4,24,La*****@yahoo.com,98******95,320000.0,80000.0"
"207,710,April Moore,108,15000.0,Mixer grinder,Home Appliances,offline,Mumbai,2025-05-01,1,UPI,0.25,AprilMoore@gmail.com,9772271176,successful,2025,May,2,1,Ap*****@gmail.com,97******76,11250.0,3750.0"
"208,91,Christopher Martin,101,250000.0,laptop,Electronics,online,Bangalore,2025-07-09,5,Cash,0.4,ChristopherMartin@outlook.com,8340618811,successful,2025,July,3,9,Ch*****@outlook.com,83******11,750000.0,500000.0"
"209,392,Jeffery Wallace,108,15000.0,Mixer grinder,Home Appliances,offline,Hyderabad,2026-02-23,3,UPI,0.25,JefferyWallace@gmail.com,8334016777,successful,2026,February,1,23,Je*****@gmail.com,83******77,33750.0,11250.0"
"210,261,Ronnie Martin,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-03-26,1,Cash,0.05,RonnieMartin@yahoo.com,8466121260,successful,2026,March,1,26,Ro*****@yahoo.com,84******60,42750.0,2250.0"
"211,576,Angela Weiss,102,70000.0,Phone,Electronics,online,Delhi,2025-12-28,4,NetBanking,0.35,AngelaWeiss@yahoo.com,6433163539,successful,2025,December,4,28,An*****@yahoo.com,64******39,182000.0,98000.0"
"212,247,David Cherry,101,250000.0,laptop,Electronics,offline,Bangalore,2025-06-02,3,UPI,0.3,DavidCherry@yahoo.com,6203059339,successful,2025,June,2,2,Da*****@yahoo.com,62******39,525000.0,225000.0"
"213,659,Jason Liu,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-11-13,3,NetBanking,0.25,JasonLiu@outlook.com,8855601592,successful,2025,November,4,13,Ja*****@outlook.com,88******92,101250.0,33750.0"
"214,81,Michael Wagner,105,45000.0,TV,Electronics,offline,Chennai,2025-07-13,5,UPI,0.15,MichaelWagner@yahoo.com,9716917974,successful,2025,July,3,13,Mi*****@yahoo.com,97******74,191250.0,33750.0"
"215,904,Audrey Skinner,101,250000.0,LAPTOP,Electronics,offline,Bangalore,2026-01-25,4,Card,0.35,AudreySkinner@yahoo.com,6596392073,successful,2026,January,1,25,Au*****@yahoo.com,65******73,650000.0,350000.0"
"216,796,Jasmine Lopez,110,45000.0,microwave,Home Appliances,offline,Bangalore,2026-03-29,4,Cash,0.15,JasmineLopez@outlook.com,9109427917,successful,2026,March,1,29,Ja*****@outlook.com,91******17,153000.0,27000.0"
"217,763,David Howard,110,45000.0,MICROWAVE,Home Appliances,offline,Delhi,2026-04-08,5,Cash,0.15,DavidHoward@gmail.com,8607553189,successful,2026,April,2,8,Da*****@gmail.com,86******89,191250.0,33750.0"
